timestamp,year,month,day,hour,event_number,avg_temp_degC,avg_pressure_hPa,avg_rel_humidity,ambient_CO2_kg,ambient_CO2_ppm,beta,duration_sec,change_in_CO2_kg,1st_order_beta_0,1st_order_beta_0_max,1st_order_beta_0_min,1st_order_r_sq,2nd_order_beta_0,2nd_order_beta_0_max,2nd_order_beta_0_min,2nd_order_beta_1,2nd_order_beta_1_max,2nd_order_beta_1_min,2nd_order_r_sq,flux_umol_m2_sec,flux_max_umol_m2_sec,flux_min_umol_m2_sec,qaqc_flags,datafile,chamber_volume_cm3,chamber_area_cm2,treatment,block,location,replicate
2019-08-08T05:55:21,2019,8,8,6,16, 16.3,836.2, 83.3,1.49E-06,  369,1.90E-09,278.0,5.29E-07,1.44E-09,1.51E-09,1.37E-09,0.758,1.903E-09,1.97E-09,1.84E-09,-2.24E-12,6.12E-11,-6.57E-11,0.799,2.972,3.071,2.873,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T06:55:21,2019,8,8,7,17, 16.4,836.7, 80.4,1.78E-06,  437,1.43E-09,278.0,3.98E-07,1.19E-09,1.23E-09,1.15E-09,0.885,1.431E-09,1.47E-09,1.39E-09,-1.16E-12,3.93E-11,-4.16E-11,0.899,2.235,2.298,2.172,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T07:55:21,2019,8,8,8,18, 19.8,832.6, 77.2,1.74E-06,  413,8.97E-10,278.0,2.49E-07,8.97E-10,9.79E-10,8.15E-10,0.779,-1.556E-10,-1.06E-10,-2.05E-10,5.04E-12,5.48E-11,-4.47E-11,0.919,1.401,1.529,1.273,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T08:55:21,2019,8,8,9,19, 24.8,826.1, 58.1,1.23E-06,  297,5.99E-09,278.0,1.67E-06,3.92E-09,4.07E-09,3.77E-09,0.838,5.994E-09,6.07E-09,5.92E-09,-9.92E-12,6.34E-11,-8.32E-11,0.960,9.360,9.475,9.246,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T09:55:21,2019,8,8,10,20, 30.2,819.0, 43.1,8.54E-07,  227,4.51E-09,278.0,1.25E-06,3.25E-09,3.35E-09,3.15E-09,0.908,4.512E-09,4.58E-09,4.45E-09,-6.04E-12,5.78E-11,-6.99E-11,0.963,7.047,7.147,6.947,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T10:55:21,2019,8,8,11,21, 31.5,817.0, 42.8,9.47E-07,  235,2.69E-09,278.0,7.49E-07,2.69E-09,2.75E-09,2.63E-09,0.966,2.664E-09,2.72E-09,2.60E-09,1.40E-13,6.13E-11,-6.10E-11,0.966,4.205,4.301,4.110,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T11:55:21,2019,8,8,12,22, 34.1,812.9, 38.2,8.47E-07,  237,3.43E-09,278.0,9.53E-07,2.90E-09,2.96E-09,2.84E-09,0.965,3.426E-09,3.48E-09,3.38E-09,-2.54E-12,4.73E-11,-5.24E-11,0.976,5.351,5.429,5.273,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T13:55:21,2019,8,8,14,23, 36.2,808.8, 36.6,8.64E-07,  198,9.23E-10,278.0,2.57E-07,9.23E-10,1.06E-09,7.86E-10,0.629,-8.852E-10,-8.05E-10,-9.66E-10,8.66E-12,8.90E-11,-7.17E-11,0.874,1.442,1.656,1.227,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T14:55:21,2019,8,8,15,24, 33.8,811.3, 31.8,1.13E-06,  233,5.34E-10,278.0,1.48E-07,5.34E-10,7.75E-10,2.93E-10,0.219,-2.381E-09,-2.22E-09,-2.54E-09,1.40E-11,1.74E-10,-1.46E-10,0.655,0.834,1.210,0.458,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T15:55:21,2019,8,8,16,25, 38.1,805.1, 27.0,7.19E-07,  191,3.53E-09,278.0,9.82E-07,3.49E-09,3.57E-09,3.42E-09,0.972,3.533E-09,3.61E-09,3.46E-09,-1.86E-13,7.29E-11,-7.33E-11,0.972,5.517,5.631,5.403,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T16:55:21,2019,8,8,17,26, 33.2,811.5, 30.2,8.76E-07,  212,4.09E-09,278.0,1.14E-06,4.09E-09,4.18E-09,4.01E-09,0.976,3.608E-09,3.69E-09,3.53E-09,2.32E-12,8.14E-11,-7.67E-11,0.979,6.391,6.523,6.260,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T17:55:21,2019,8,8,18,27, 27.1,819.8, 40.6,8.44E-07,  226,6.70E-09,278.0,1.86E-06,5.77E-09,5.85E-09,5.69E-09,0.986,6.698E-09,6.75E-09,6.65E-09,-4.44E-12,4.70E-11,-5.59E-11,0.994,10.461,10.541,10.380,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T18:55:21,2019,8,8,19,28, 19.3,830.7, 58.5,1.11E-06,  258,3.53E-09,278.0,9.81E-07,2.87E-09,2.92E-09,2.82E-09,0.974,3.528E-09,3.56E-09,3.49E-09,-3.15E-12,3.04E-11,-3.67E-11,0.989,5.509,5.562,5.457,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T19:55:21,2019,8,8,20,29, 17.2,833.9, 66.4,7.61E-07,  199,5.48E-09,278.0,1.52E-06,3.43E-09,3.58E-09,3.27E-09,0.674,5.484E-09,5.58E-09,5.39E-09,-9.85E-12,8.55E-11,-1.05E-10,0.883,8.564,8.713,8.415,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T20:55:21,2019,8,8,21,30, 16.9,834.8, 69.6,9.23E-07,  234,5.28E-09,278.0,1.47E-06,3.47E-09,3.61E-09,3.33E-09,0.800,5.280E-09,5.36E-09,5.20E-09,-8.67E-12,7.09E-11,-8.82E-11,0.933,8.246,8.370,8.122,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T21:55:21,2019,8,8,22,31, 17.2,834.8, 67.2,9.63E-07,  243,6.81E-09,278.0,1.89E-06,4.03E-09,4.22E-09,3.84E-09,0.673,6.810E-09,6.90E-09,6.72E-09,-1.33E-11,7.72E-11,-1.04E-10,0.929,10.635,10.777,10.494,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T22:55:21,2019,8,8,23,32, 16.1,836.5, 71.4,1.29E-06,  298,3.37E-09,278.0,9.36E-07,2.84E-09,2.89E-09,2.79E-09,0.974,3.369E-09,3.41E-09,3.33E-09,-2.55E-12,3.76E-11,-4.27E-11,0.985,5.261,5.323,5.198,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-08T23:55:21,2019,8,9,0,33, 15.6,837.4, 73.4,1.30E-06,  308,5.12E-09,278.0,1.42E-06,3.61E-09,3.72E-09,3.51E-09,0.912,5.123E-09,5.18E-09,5.07E-09,-7.23E-12,4.59E-11,-6.04E-11,0.978,8.000,8.083,7.917,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T00:55:21,2019,8,9,1,34, 15.1,838.0, 75.7,1.37E-06,  327,5.36E-09,278.0,1.49E-06,3.53E-09,3.66E-09,3.40E-09,0.851,5.359E-09,5.42E-09,5.30E-09,-8.75E-12,4.87E-11,-6.63E-11,0.970,8.369,8.459,8.280,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T01:55:21,2019,8,9,2,35, 14.5,838.5, 78.5,1.37E-06,  331,6.77E-09,278.0,1.88E-06,3.93E-09,4.13E-09,3.74E-09,0.647,6.765E-09,6.85E-09,6.68E-09,-1.36E-11,7.03E-11,-9.74E-11,0.934,10.566,10.697,10.435,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T02:55:21,2019,8,9,3,36, 14.2,838.8, 80.6,1.45E-06,  350,3.64E-09,278.0,1.01E-06,2.49E-09,2.57E-09,2.40E-09,0.880,3.643E-09,3.69E-09,3.59E-09,-5.54E-12,4.61E-11,-5.72E-11,0.959,5.688,5.769,5.608,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T03:55:21,2019,8,9,4,37, 14.8,838.0, 79.3,1.48E-06,  341,2.74E-09,278.0,7.62E-07,2.06E-09,2.12E-09,2.01E-09,0.945,2.739E-09,2.78E-09,2.70E-09,-3.25E-12,3.26E-11,-3.91E-11,0.977,4.278,4.334,4.222,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T04:55:21,2019,8,9,5,38, 15.1,837.9, 78.5,1.47E-06,  343,1.71E-09,278.0,4.74E-07,1.65E-09,1.69E-09,1.60E-09,0.956,1.707E-09,1.75E-09,1.66E-09,-2.86E-13,4.38E-11,-4.44E-11,0.956,2.665,2.734,2.596,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T05:55:21,2019,8,9,6,39, 13.6,840.2, 80.8,1.67E-06,  362,7.90E-10,278.0,2.20E-07,7.90E-10,8.81E-10,6.99E-10,0.701,-2.403E-10,-1.75E-10,-3.06E-10,4.93E-12,7.02E-11,-6.04E-11,0.847,1.233,1.376,1.091,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T06:55:21,2019,8,9,7,40, 13.3,840.9, 82.5,1.53E-06,  353,1.95E-09,278.0,5.42E-07,1.50E-09,1.55E-09,1.45E-09,0.916,1.950E-09,1.99E-09,1.91E-09,-2.16E-12,3.47E-11,-3.90E-11,0.947,3.045,3.103,2.987,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T07:55:21,2019,8,9,8,41, 17.2,836.4, 78.6,1.49E-06,  317,2.93E-10,278.0,8.14E-08,2.93E-10,4.65E-10,1.21E-10,0.130,-1.411E-09,-1.28E-09,-1.55E-09,8.16E-12,1.44E-10,-1.28E-10,0.457,0.457,0.725,0.189,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T08:55:21,2019,8,9,9,42, 26.8,824.0, 49.0,9.37E-07,  257,3.94E-09,278.0,1.10E-06,2.48E-09,2.61E-09,2.36E-09,0.601,3.941E-09,4.03E-09,3.85E-09,-6.98E-12,8.04E-11,-9.43E-11,0.807,6.154,6.291,6.018,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T09:55:21,2019,8,9,10,43, 33.8,814.8, 37.0,9.03E-07,  227,1.33E-09,278.0,3.71E-07,1.33E-09,1.40E-09,1.26E-09,0.841,1.274E-09,1.34E-09,1.21E-09,2.87E-13,6.92E-11,-6.86E-11,0.842,2.083,2.190,1.975,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T10:55:21,2019,8,9,11,44, 35.7,811.7, 34.9,8.72E-07,  196,1.74E-09,278.0,4.84E-07,1.74E-09,1.81E-09,1.67E-09,0.932,1.101E-09,1.15E-09,1.05E-09,3.06E-12,5.71E-11,-5.10E-11,0.956,2.716,2.821,2.612,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T12:55:21,2019,8,9,13,45, 40.6,803.9, 28.2,8.27E-07,  177,1.59E-09,278.0,4.42E-07,1.59E-09,1.68E-09,1.50E-09,0.881,9.002E-10,9.79E-10,8.21E-10,3.31E-12,8.20E-11,-7.54E-11,0.908,2.484,2.624,2.345,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T13:55:21,2019,8,9,14,46, 42.8,800.1, 23.8,7.78E-07,  177,2.59E-09,278.0,7.19E-07,2.12E-09,2.20E-09,2.04E-09,0.912,2.587E-09,2.66E-09,2.51E-09,-2.25E-12,7.12E-11,-7.57E-11,0.924,4.039,4.154,3.925,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T14:55:21,2019,8,9,15,47, 42.6,799.5, 21.1,5.10E-07,  114,6.33E-09,278.0,1.76E-06,4.61E-09,4.74E-09,4.48E-09,0.925,6.328E-09,6.40E-09,6.25E-09,-8.21E-12,6.71E-11,-8.35E-11,0.975,9.883,10.000,9.765,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T15:55:21,2019,8,9,16,48, 42.7,798.7, 19.2,4.66E-07,  153,7.20E-09,278.0,2.00E-06,4.66E-09,4.85E-09,4.47E-09,0.805,7.196E-09,7.30E-09,7.09E-09,-1.21E-11,9.00E-11,-1.14E-10,0.942,11.238,11.398,11.079,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T16:55:21,2019,8,9,17,49, 34.9,809.3, 27.2,6.31E-07,  154,5.33E-09,278.0,1.48E-06,3.83E-09,3.94E-09,3.72E-09,0.924,5.326E-09,5.39E-09,5.26E-09,-7.15E-12,5.62E-11,-7.05E-11,0.976,8.317,8.416,8.218,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T17:55:21,2019,8,9,18,50, 24.3,823.5, 46.3,7.80E-07,  206,3.30E-09,278.0,9.17E-07,2.19E-09,2.29E-09,2.09E-09,0.713,3.300E-09,3.37E-09,3.23E-09,-5.32E-12,6.73E-11,-7.80E-11,0.848,5.153,5.267,5.040,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T18:55:21,2019,8,9,19,51, 19.7,830.2, 61.3,1.12E-06,  243,3.05E-09,278.0,8.48E-07,2.76E-09,2.81E-09,2.70E-09,0.973,3.052E-09,3.11E-09,3.00E-09,-1.41E-12,5.21E-11,-5.49E-11,0.976,4.766,4.850,4.683,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T19:55:21,2019,8,9,20,52, 18.1,833.1, 68.8,1.03E-06,  191,2.76E-09,278.0,7.66E-07,2.62E-09,2.71E-09,2.53E-09,0.938,2.755E-09,2.85E-09,2.66E-09,-6.44E-13,8.98E-11,-9.11E-11,0.938,4.303,4.444,4.162,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T20:55:21,2019,8,9,21,53, 17.7,834.3, 70.6,9.29E-07,  227,7.31E-09,278.0,2.03E-06,4.55E-09,4.74E-09,4.37E-09,0.807,7.315E-09,7.38E-09,7.25E-09,-1.32E-11,5.05E-11,-7.69E-11,0.976,11.423,11.523,11.324,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T21:55:21,2019,8,9,22,54, 16.8,836.1, 72.4,1.10E-06,  261,6.58E-09,278.0,1.83E-06,4.17E-09,4.33E-09,4.00E-09,0.820,6.585E-09,6.65E-09,6.52E-09,-1.16E-11,5.01E-11,-7.32E-11,0.974,10.283,10.380,10.187,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T22:55:21,2019,8,9,23,55, 16.1,837.3, 76.2,1.12E-06,  275,6.66E-09,278.0,1.85E-06,4.17E-09,4.35E-09,3.98E-09,0.707,6.655E-09,6.76E-09,6.55E-09,-1.19E-11,9.48E-11,-1.19E-10,0.905,10.393,10.560,10.227,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-09T23:55:21,2019,8,10,0,56, 15.6,837.8, 76.3,1.32E-06,  316,6.23E-09,278.0,1.73E-06,4.06E-09,4.21E-09,3.91E-09,0.836,6.227E-09,6.30E-09,6.16E-09,-1.04E-11,5.90E-11,-7.98E-11,0.965,9.725,9.834,9.617,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T00:55:21,2019,8,10,1,57, 15.3,837.6, 75.7,1.25E-06,  310,6.72E-09,278.0,1.87E-06,4.13E-09,4.32E-09,3.95E-09,0.732,6.724E-09,6.81E-09,6.63E-09,-1.24E-11,7.88E-11,-1.04E-10,0.935,10.501,10.643,10.358,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T01:55:21,2019,8,10,2,58, 14.6,838.1, 77.7,1.26E-06,  302,7.75E-09,278.0,2.16E-06,4.51E-09,4.74E-09,4.29E-09,0.612,7.752E-09,7.86E-09,7.65E-09,-1.55E-11,9.13E-11,-1.22E-10,0.914,12.107,12.274,11.940,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T02:55:21,2019,8,10,3,59, 14.1,838.8, 78.7,1.33E-06,  316,5.56E-09,278.0,1.54E-06,3.44E-09,3.59E-09,3.30E-09,0.772,5.557E-09,5.62E-09,5.49E-09,-1.01E-11,5.69E-11,-7.71E-11,0.953,8.679,8.783,8.574,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T03:55:21,2019,8,10,4,60, 13.2,840.0, 80.5,1.28E-06,  318,7.11E-09,278.0,1.98E-06,3.93E-09,4.16E-09,3.70E-09,0.326,7.108E-09,7.23E-09,6.98E-09,-1.52E-11,1.10E-10,-1.40E-10,0.807,11.101,11.296,10.906,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T04:55:21,2019,8,10,5,61, 13.1,840.4, 79.7,1.44E-06,  336,4.80E-09,278.0,1.33E-06,3.36E-09,3.45E-09,3.26E-09,0.921,4.801E-09,4.84E-09,4.77E-09,-6.91E-12,2.85E-11,-4.23E-11,0.989,7.498,7.553,7.443,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T05:55:21,2019,8,10,6,62, 13.5,840.7, 78.5,1.30E-06,  301,7.08E-09,278.0,1.97E-06,4.19E-09,4.41E-09,3.98E-09,0.578,7.078E-09,7.20E-09,6.96E-09,-1.38E-11,1.07E-10,-1.34E-10,0.868,11.054,11.242,10.866,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T06:55:21,2019,8,10,7,63, 13.4,841.3, 78.9,1.57E-06,  359,1.98E-09,278.0,5.52E-07,1.98E-09,2.05E-09,1.92E-09,0.947,1.722E-09,1.78E-09,1.66E-09,1.25E-12,6.35E-11,-6.10E-11,0.950,3.099,3.199,2.998,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T07:55:21,2019,8,10,8,64, 16.8,837.5, 68.3,1.25E-06,  291,2.33E-09,278.0,6.48E-07,2.33E-09,2.37E-09,2.29E-09,0.980,2.333E-09,2.37E-09,2.29E-09,-1.13E-14,4.14E-11,-4.14E-11,0.980,3.643,3.707,3.578,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T08:55:21,2019,8,10,9,65, 24.5,828.0, 49.8,1.07E-06,  247,3.79E-09,278.0,1.05E-06,3.07E-09,3.14E-09,2.99E-09,0.962,3.788E-09,3.84E-09,3.73E-09,-3.46E-12,5.24E-11,-5.93E-11,0.977,5.916,6.003,5.829,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T09:55:21,2019,8,10,10,66, 29.3,821.5, 43.3,9.03E-07,  224,7.00E-09,278.0,1.95E-06,4.22E-09,4.42E-09,4.03E-09,0.721,7.005E-09,7.09E-09,6.92E-09,-1.33E-11,7.15E-11,-9.81E-11,0.945,10.939,11.072,10.807,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T10:55:21,2019,8,10,11,67, 33.3,815.9, 35.9,8.45E-07,  188,3.20E-09,278.0,8.89E-07,2.38E-09,2.45E-09,2.31E-09,0.926,3.198E-09,3.25E-09,3.15E-09,-3.93E-12,4.33E-11,-5.12E-11,0.965,4.994,5.068,4.921,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T11:55:21,2019,8,10,12,68, 38.6,808.2, 30.0,7.98E-07,  199,1.22E-09,278.0,3.40E-07,1.22E-09,1.32E-09,1.12E-09,0.802,-3.029E-11,3.07E-11,-9.12E-11,6.00E-12,6.70E-11,-5.50E-11,0.924,1.909,2.063,1.755,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
2019-08-10T12:55:21,2019,8,10,13,69, 40.8,804.4, 28.0,8.45E-07,  172,1.45E-09,278.0,4.02E-07,1.45E-09,1.56E-09,1.34E-09,0.813,5.880E-10,6.86E-10,4.90E-10,4.11E-12,1.02E-10,-9.37E-11,0.855,2.260,2.433,2.086,0000,data/NMWC OS3.csv,2758,145.5,MWC,Northern,Open Soil,3
